date,station,tmax,tmin,tavg,cdd26
2025/12/25,nagasaki,6.9,-1,3,0
2025/12/25,kumamoto,5.7,-2.7,1.5,0
2025/12/25,sapporo,-1.2,-8.8,-5,0
2025/12/26,tokyo,5.6,-3.9,0.8,0
2025/12/26,osaka,7.6,-1.9,2.8,0
2025/12/26,kobe,6.4,-1.3,2.6,0
2025/12/26,nagasaki,8.1,-0.5,3.8,0
2025/12/26,kumamoto,7,-2.2,2.4,0
2025/12/26,sapporo,-0.5,-8.8,-4.7,0
2025/12/27,tokyo,5.9,-2.6,1.7,0
2025/12/27,osaka,5.4,-3.1,1.2,0
2025/12/27,kobe,5.1,-3,1,0
2025/12/27,nagasaki,6.8,-2.6,2.1,0
2025/12/27,kumamoto,5.7,-2.2,1.8,0
2025/12/27,sapporo,-0.5,-9.6,-5,0
2025/12/28,tokyo,6.2,-1.3,2.5,0
2025/12/28,osaka,5.7,-1.8,2,0
2025/12/28,kobe,6.4,-2.2,2.1,0
2025/12/28,nagasaki,6.3,-1.7,2.3,0
2025/12/28,kumamoto,7.7,-0.9,3.4,0
2025/12/28,sapporo,-2.2,-10,-6.1,0
2025/12/29,tokyo,6.5,-2,2.3,0
2025/12/29,osaka,6,-2.5,1.8,0
2025/12/29,kobe,5.1,-3.9,0.6,0
2025/12/29,nagasaki,7.6,-1.2,3.2,0
2025/12/29,kumamoto,6.5,-2.8,1.9,0
2025/12/29,sapporo,-2.2,-10.8,-6.5,0
2025/12/30,tokyo,6.5,-2.5,2,0
2025/12/30,osaka,5.9,-3.2,1.4,0
2025/12/30,kobe,6.1,-2.1,2,0
2025/12/30,nagasaki,6.9,-1.4,2.8,0
2025/12/30,kumamoto,5.8,-3,1.4,0
2025/12/30,sapporo,-0.5,-9.2,-4.8,0
2025/12/31,tokyo,4.3,-3.8,0.3,0
2025/12/31,osaka,6.2,-1.9,2.2,0
2025/12/31,kobe,4.9,-3.7,0.6,0
2025/12/31,nagasaki,5.7,-3.3,1.2,0
2025/12/31,kumamoto,7.1,-0.4,3.3,0
2025/12/31,sapporo,-2.3,-11.7,-7,0
2026/01/01,tokyo,4.1,-4.8,-0.4,0
2026/01/01,osaka,6,-2.9,1.6,0
2026/01/01,kobe,5.6,-3.4,1.1,0
2026/01/01,nagasaki,6.4,-2.9,1.8,0
2026/01/01,kumamoto,5.3,-2.5,1.4,0
2026/01/01,sapporo,-2.1,-9.7,-5.9,0
2026/01/02,tokyo,4.4,-3.5,0.5,0
2026/01/02,osaka,6.3,-1.6,2.3,0
2026/01/02,kobe,6.8,-2.6,2.1,0
2026/01/02,nagasaki,5.9,-2.1,1.9,0
2026/01/02,kumamoto,7.3,-1.2,3,0
2026/01/02,sapporo,-2.1,-10.5,-6.3,0
2026/01/03,tokyo,4.7,-4.2,0.3,0
2026/01/03,osaka,6.6,-2.3,2.1,0
2026/01/03,kobe,5.5,-2.3,1.6,0
2026/01/03,nagasaki,7.2,-1.5,2.9,0
2026/01/03,kumamoto,6.1,-3.1,1.5,0
2026/01/03,sapporo,-1.3,-10.4,-5.9,0
2026/01/04,tokyo,5,-2.9,1.1,0
2026/01/04,osaka,4.5,-3.4,0.6,0
2026/01/04,kobe,4.3,-3.9,0.2,0
2026/01/04,nagasaki,6.7,-2.7,2,0
2026/01/04,kumamoto,5.6,-2.3,1.6,0
2026/01/04,sapporo,-1.3,-9.1,-5.2,0
2026/01/05,tokyo,5.3,-3.6,0.8,0
2026/01/05,osaka,4.8,-4.2,0.3,0
2026/01/05,kobe,5.5,-3.1,1.2,0
2026/01/05,nagasaki,5.5,-2.6,1.4,0
2026/01/05,kumamoto,6.9,-1.7,2.6,0
2026/01/05,sapporo,-3,-11.5,-7.3,0
2026/01/06,tokyo,4.9,-3.1,0.9,0
2026/01/06,osaka,4.4,-3.7,0.4,0
2026/01/06,kobe,4.3,-4.8,-0.3,0
2026/01/06,nagasaki,5,-3.8,0.6,0
2026/01/06,kumamoto,6.4,-2.9,1.8,0
2026/01/06,sapporo,-2.2,-11.4,-6.8,0
2026/01/07,tokyo,5.2,-3.9,0.7,0
2026/01/07,osaka,4.7,-4.4,0.1,0
2026/01/07,kobe,5.5,-4,0.8,0
2026/01/07,nagasaki,6.3,-1.2,2.5,0
2026/01/07,kumamoto,5.2,-2.8,1.2,0
2026/01/07,sapporo,-2.1,-10.1,-6.1,0
2026/01/08,tokyo,5.6,-2.5,1.5,0
2026/01/08,osaka,5,-3.1,0.9,0
2026/01/08,kobe,4.3,-3.6,0.3,0
2026/01/08,nagasaki,5.1,-3.2,0.9,0
2026/01/08,kumamoto,6.5,-2.3,2.1,0
2026/01/08,sapporo,-1.4,-10.1,-5.8,0
2026/01/09,tokyo,5.9,-3.2,1.4,0
2026/01/09,osaka,5.3,-3.8,0.8,0
2026/01/09,kobe,5.5,-2.8,1.4,0
2026/01/09,nagasaki,7.2,-1.7,2.8,0
2026/01/09,kumamoto,6,-3.4,1.3,0
2026/01/09,sapporo,-1.3,-8.8,-5.1,0
2026/01/10,tokyo,4.2,-3.3,0.5,0
2026/01/10,osaka,6.1,-1.5,2.3,0
2026/01/10,kobe,4.2,-3.4,0.4,0
2026/01/10,nagasaki,5.8,-2.7,1.5,0
2026/01/10,kumamoto,4.7,-4.3,0.2,0
2026/01/10,sapporo,-2.1,-9.7,-5.9,0
2026/01/11,tokyo,4.5,-4.1,0.2,0
2026/01/11,osaka,6.5,-2.1,2.2,0
2026/01/11,kobe,5.4,-2.6,1.4,0
2026/01/11,nagasaki,7.1,-2.1,2.5,0
2026/01/11,kumamoto,6,-1.7,2.1,0
2026/01/11,sapporo,-1.3,-9.6,-5.5,0
2026/01/12,tokyo,4.9,-2.7,1.1,0
2026/01/12,osaka,4.3,-3.3,0.5,0
2026/01/12,kobe,4.2,-4.2,0,0
2026/01/12,nagasaki,6.7,-1.2,2.8,0
2026/01/12,kumamoto,5.6,-2.8,1.4,0
2026/01/12,sapporo,-3,-12,-7.5,0
2026/01/13,tokyo,5.2,-3.4,0.9,0
2026/01/13,osaka,4.7,-3.9,0.4,0
2026/01/13,kobe,5.5,-3.3,1.1,0
2026/01/13,nagasaki,5.5,-3.1,1.2,0
2026/01/13,kumamoto,6.9,-2.2,2.4,0
2026/01/13,sapporo,-2.9,-10.7,-6.8,0
2026/01/14,tokyo,5.6,-2,1.8,0
2026/01/14,osaka,5,-2.6,1.2,0
2026/01/14,kobe,4.3,-4.9,-0.3,0
2026/01/14,nagasaki,5.1,-4.2,0.4,0
2026/01/14,kumamoto,6.4,-1.4,2.5,0
2026/01/14,sapporo,-2.1,-10.6,-6.3,0
2026/01/15,tokyo,3.4,-5.2,-0.9,0
2026/01/15,osaka,5.4,-3.3,1.1,0
2026/01/15,kobe,5.5,-2.2,1.6,0
2026/01/15,nagasaki,6.4,-1.6,2.4,0
2026/01/15,kumamoto,5.3,-3.2,1,0
2026/01/15,sapporo,-2,-11.3,-6.7,0
2026/01/16,tokyo,3.8,-3.9,-0.1,0
2026/01/16,osaka,5.7,-2,1.9,0
2026/01/16,kobe,4.3,-3.8,0.3,0
2026/01/16,nagasaki,6,-2.7,1.6,0
2026/01/16,kumamoto,4.8,-4.4,0.2,0
2026/01/16,sapporo,-3.7,-11.7,-7.7,0
2026/01/17,tokyo,4.2,-4.5,-0.1,0
2026/01/17,osaka,6.1,-2.6,1.7,0
2026/01/17,kobe,5.6,-2.9,1.3,0
2026/01/17,nagasaki,4.8,-4.6,0.1,0
2026/01/17,kumamoto,6.2,-1.7,2.3,0
2026/01/17,sapporo,-2.8,-11.5,-7.2,0
2026/01/18,tokyo,4.5,-3.2,0.6,0
2026/01/18,osaka,4,-3.7,0.1,0
2026/01/18,kobe,4.4,-4.5,0,0
2026/01/18,nagasaki,6.1,-2.1,2,0
2026/01/18,kumamoto,5,-3.7,0.6,0
2026/01/18,sapporo,-2.8,-12.3,-7.6,0
2026/01/19,tokyo,4.9,-3.8,0.6,0
2026/01/19,osaka,4.4,-4.3,0.1,0
2026/01/19,kobe,5.7,-3.6,1.1,0
2026/01/19,nagasaki,5.7,-3.1,1.3,0
2026/01/19,kumamoto,4.6,-4.7,-0.1,0
2026/01/19,sapporo,-1.9,-10.1,-6,0
2026/01/20,tokyo,5.7,-3.5,1.1,0
2026/01/20,osaka,5.2,-4,0.6,0
2026/01/20,kobe,4.4,-4.2,0.1,0
2026/01/20,nagasaki,6.9,-1.5,2.7,0
2026/01/20,kumamoto,5.8,-3.1,1.3,0
2026/01/20,sapporo,-2.6,-10.9,-6.8,0
2026/01/21,tokyo,3.6,-4.6,-0.5,0
2026/01/21,osaka,5.5,-2.7,1.4,0
2026/01/21,kobe,5.7,-3.3,1.2,0
2026/01/21,nagasaki,5.8,-3.3,1.3,0
2026/01/21,kumamoto,5.4,-2.2,1.6,0
2026/01/21,sapporo,-2.5,-11.6,-7,0
2026/01/22,tokyo,4,-5.2,-0.6,0
2026/01/22,osaka,5.9,-3.3,1.3,0
2026/01/22,kobe,4.5,-4.9,-0.2,0
2026/01/22,nagasaki,5.4,-2.4,1.5,0
2026/01/22,kumamoto,6.7,-1.6,2.5,0
2026/01/22,sapporo,-1.7,-9.5,-5.6,0
2026/01/23,tokyo,4.4,-3.8,0.3,0
2026/01/23,osaka,6.3,-1.9,2.2,0
2026/01/23,kobe,5.8,-2,1.9,0
2026/01/23,nagasaki,6.7,-1.8,2.5,0
2026/01/23,kumamoto,5.6,-3.4,1.1,0
2026/01/23,sapporo,-3.3,-11.8,-7.6,0
2026/01/24,tokyo,4.8,-4.4,0.2,0
2026/01/24,osaka,4.2,-5.1,-0.4,0
2026/01/24,kobe,4.7,-3.6,0.6,0
2026/01/24,nagasaki,6.3,-2.9,1.7,0
2026/01/24,kumamoto,5.2,-2.5,1.4,0
2026/01/24,sapporo,-3.2,-12.4,-7.8,0
2026/01/25,tokyo,5.2,-3.1,1.1,0
2026/01/25,osaka,4.6,-3.7,0.4,0
2026/01/25,kobe,6,-2.7,1.6,0
2026/01/25,nagasaki,5.2,-2.7,1.3,0
2026/01/25,kumamoto,6.5,-1.9,2.3,0
2026/01/25,sapporo,-2.4,-10.3,-6.4,0
2026/01/26,tokyo,5.6,-3.7,0.9,0
2026/01/26,osaka,5,-4.3,0.4,0
2026/01/26,kobe,4.8,-4.3,0.3,0
2026/01/26,nagasaki,4.8,-3.8,0.5,0
2026/01/26,kumamoto,6.2,-2.9,1.7,0
2026/01/26,sapporo,-2.2,-10.9,-6.6,0
2026/01/27,tokyo,3.5,-4.8,-0.6,0
2026/01/27,osaka,5.4,-2.9,1.3,0
2026/01/27,kobe,6.1,-1.4,2.3,0
2026/01/27,nagasaki,6.2,-3.1,1.6,0
2026/01/27,kumamoto,5,-2.8,1.1,0
2026/01/27,sapporo,-1.4,-10.8,-6.1,0
2026/01/28,tokyo,3.9,-5.4,-0.8,0
2026/01/28,osaka,5.9,-3.4,1.3,0
2026/01/28,kobe,5,-2.9,1.1,0
2026/01/28,nagasaki,5,-3.1,0.9,0
2026/01/28,kumamoto,6.4,-2.2,2.1,0
2026/01/28,sapporo,-3,-11.1,-7,0
2026/01/29,tokyo,4.3,-4,0.1,0
2026/01/29,osaka,6.3,-2.1,2.1,0
2026/01/29,kobe,6.3,-2.1,2.1,0
2026/01/29,nagasaki,7.2,-1.5,2.9,0
2026/01/29,kumamoto,6,-3.2,1.4,0
2026/01/29,sapporo,-2.9,-11.8,-7.4,0
2026/01/30,tokyo,5.2,-3.6,0.8,0
2026/01/30,osaka,4.6,-4.2,0.2,0
2026/01/30,kobe,5,-2.6,1.2,0
2026/01/30,nagasaki,5.9,-2.4,1.8,0
2026/01/30,kumamoto,4.8,-4,0.4,0
2026/01/30,sapporo,-1,-10,-5.5,0
2026/01/31,tokyo,5.6,-2.2,1.7,0
2026/01/31,osaka,5.1,-2.7,1.2,0
2026/01/31,kobe,6.4,-1.6,2.4,0
2026/01/31,nagasaki,5.5,-3.4,1.1,0
2026/01/31,kumamoto,6.9,-2.6,2.2,0
2026/01/31,sapporo,-2.7,-10.4,-6.6,0
2026/02/01,tokyo,5.1,-2.5,1.3,0
2026/02/01,osaka,4.6,-3,0.8,0
2026/02/01,kobe,6.1,-1.6,2.3,0
2026/02/01,nagasaki,5.4,-2.3,1.6,0
2026/02/01,kumamoto,6.8,-1.4,2.7,0
2026/02/01,sapporo,-3.3,-11.7,-7.5,0
2026/02/02,tokyo,5.6,-3,1.3,0
2026/02/02,osaka,5,-3.6,0.7,0
2026/02/02,kobe,5,-3.1,0.9,0
2026/02/02,nagasaki,5.1,-3.3,0.9,0
2026/02/02,kumamoto,6.4,-2.5,2,0
2026/02/02,sapporo,-2.4,-11.5,-7,0
2026/02/03,tokyo,6,-1.6,2.2,0
2026/02/03,osaka,5.4,-2.3,1.6,0
2026/02/03,kobe,6.4,-2.1,2.2,0
2026/02/03,nagasaki,6.5,-2.6,1.9,0
2026/02/03,kumamoto,5.3,-2.3,1.5,0
2026/02/03,sapporo,-2.2,-10.1,-6.2,0
2026/02/04,tokyo,3.9,-4.8,-0.4,0
2026/02/04,osaka,5.9,-2.8,1.6,0
2026/02/04,kobe,5.2,-3.7,0.8,0
2026/02/04,nagasaki,6.1,-1.7,2.2,0
2026/02/04,kumamoto,5,-3.3,0.9,0
2026/02/04,sapporo,-1.3,-9.9,-5.6,0
2026/02/05,tokyo,4.4,-3.3,0.6,0
2026/02/05,osaka,6.3,-1.4,2.5,0
2026/02/05,kobe,6.6,-2.7,1.9,0
2026/02/05,nagasaki,7.5,-1,3.3,0
2026/02/05,kumamoto,6.4,-2.6,1.9,0
2026/02/05,sapporo,-1.2,-10.6,-5.9,0
2026/02/06,tokyo,4.8,-3.9,0.4,0
2026/02/06,osaka,6.8,-1.9,2.5,0
2026/02/06,kobe,5.5,-2.3,1.6,0
2026/02/06,nagasaki,6.5,-2.7,1.9,0
2026/02/06,kumamoto,6.1,-1.6,2.3,0
2026/02/06,sapporo,-2.7,-10.8,-6.8,0
2026/02/07,tokyo,5.3,-2.4,1.4,0
2026/02/07,osaka,4.7,-3,0.9,0
2026/02/07,kobe,6.8,-1.4,2.7,0
2026/02/07,nagasaki,6.1,-1.8,2.1,0
2026/02/07,kumamoto,7.5,-0.9,3.3,0
2026/02/07,sapporo,-1.8,-10.6,-6.2,0
2026/02/08,tokyo,5.7,-3,1.4,0
2026/02/08,osaka,5.2,-3.6,0.8,0
2026/02/08,kobe,5.7,-2.9,1.4,0
2026/02/08,nagasaki,7.5,-1.1,3.2,0
2026/02/08,kumamoto,6.4,-2.8,1.8,0
2026/02/08,sapporo,-1.7,-9.2,-5.4,0
2026/02/09,tokyo,6.2,-1.6,2.3,0
2026/02/09,osaka,5.7,-2.1,1.8,0
2026/02/09,kobe,7.1,-1.9,2.6,0
2026/02/09,nagasaki,7.2,-2.1,2.5,0
2026/02/09,kumamoto,6.1,-1.7,2.2,0
2026/02/09,sapporo,-0.7,-8.9,-4.8,0
2026/02/10,tokyo,4.6,-3.6,0.5,0
2026/02/10,osaka,6.6,-1.6,2.5,0
2026/02/10,kobe,5.9,-2.4,1.8,0
2026/02/10,nagasaki,6,-2.9,1.6,0
2026/02/10,kumamoto,7.3,-2.1,2.6,0
2026/02/10,sapporo,-1.4,-9.8,-5.6,0
2026/02/11,tokyo,5.1,-4.1,0.5,0
2026/02/11,osaka,7,-2.2,2.4,0
2026/02/11,kobe,7.3,-1.4,3,0
2026/02/11,nagasaki,7.4,-0.2,3.6,0
2026/02/11,kumamoto,6.3,-1.8,2.3,0
2026/02/11,sapporo,-1.2,-10.3,-5.8,0
2026/02/12,tokyo,5.5,-2.7,1.4,0
2026/02/12,osaka,7.5,-0.8,3.4,0
2026/02/12,kobe,6.2,-2.9,1.7,0
2026/02/12,nagasaki,7.1,-1.2,2.9,0
2026/02/12,kumamoto,6,-2.8,1.6,0
2026/02/12,sapporo,-0.3,-8.1,-4.2,0
2026/02/13,tokyo,6,-3.3,1.4,0
2026/02/13,osaka,5.5,-3.8,0.9,0
2026/02/13,kobe,5.1,-2.4,1.3,0
2026/02/13,nagasaki,6,-3,1.5,0
2026/02/13,kumamoto,7.4,-0.1,3.7,0
2026/02/13,sapporo,-1.8,-10.3,-6.1,0
2026/02/14,tokyo,6.5,-1.8,2.4,0
2026/02/14,osaka,6,-2.3,1.9,0
2026/02/14,kobe,6.5,-1.4,2.5,0
2026/02/14,nagasaki,8.2,0.5,4.3,0
2026/02/14,kumamoto,7.1,-1.1,3,0
2026/02/14,sapporo,-1.6,-10.9,-6.3,0
2026/02/15,tokyo,7,-2.3,2.4,0
2026/02/15,osaka,6.4,-2.9,1.8,0
2026/02/15,kobe,5.4,-3,1.2,0
2026/02/15,nagasaki,7.2,-1.2,3,0
2026/02/15,kumamoto,6,-2.9,1.6,0
2026/02/15,sapporo,-0.7,-8.7,-4.7,0
2026/02/16,tokyo,5,-3.3,0.9,0
2026/02/16,osaka,6.9,-1.4,2.8,0
2026/02/16,kobe,6.8,-2,2.4,0
2026/02/16,nagasaki,6.9,-2.2,2.4,0
2026/02/16,kumamoto,8.2,0.6,4.4,0
2026/02/16,sapporo,-0.5,-9.3,-4.9,0
2026/02/17,tokyo,5.5,-3.8,0.9,0
2026/02/17,osaka,7.4,-2,2.7,0
2026/02/17,kobe,5.7,-3.5,1.1,0
2026/02/17,nagasaki,8.3,0.5,4.4,0
2026/02/17,kumamoto,7.2,-1.1,3,0
2026/02/17,sapporo,-2,-9.5,-5.8,0
2026/02/18,tokyo,6,-2.4,1.8,0
2026/02/18,osaka,7.9,-0.5,3.7,0
2026/02/18,kobe,7.1,-0.5,3.3,0
2026/02/18,nagasaki,7.3,-1.2,3,0
2026/02/18,kumamoto,8.7,-0.4,4.1,0
2026/02/18,sapporo,-1.1,-9.3,-5.2,0
2026/02/19,tokyo,6.5,-2.9,1.8,0
2026/02/19,osaka,8.4,-1,3.7,0
2026/02/19,kobe,6,-2,2,0
2026/02/19,nagasaki,7,-2.2,2.4,0
2026/02/19,kumamoto,8.4,0.7,4.5,0
2026/02/19,sapporo,-0.8,-9.8,-5.3,0
2026/02/20,tokyo,7.4,-0.4,3.5,0
2026/02/20,osaka,6.8,-1,2.9,0
2026/02/20,kobe,7.3,-2,2.6,0
2026/02/20,nagasaki,8.3,-0.5,3.9,0
2026/02/20,kumamoto,7.2,-2.1,2.5,0
2026/02/20,sapporo,-1.4,-10.5,-6,0
2026/02/21,tokyo,7.9,-0.9,3.5,0
2026/02/21,osaka,7.4,-1.5,3,0
2026/02/21,kobe,6.3,-1.4,2.5,0
2026/02/21,nagasaki,7.3,-0.2,3.5,0
2026/02/21,kumamoto,6.9,-1,3,0
2026/02/21,sapporo,-0.5,-8.3,-4.4,0
2026/02/22,tokyo,5.9,-2,2,0
2026/02/22,osaka,7.9,0,4,0
2026/02/22,kobe,7.7,-0.4,3.6,0
2026/02/22,nagasaki,7,-1.2,2.9,0
2026/02/22,kumamoto,8.4,-0.3,4,0
2026/02/22,sapporo,-0.3,-8.9,-4.6,0
2026/02/23,tokyo,6.4,-2.5,2,0
2026/02/23,osaka,8.4,-0.5,4,0
2026/02/23,kobe,6.6,-1.9,2.3,0
2026/02/23,nagasaki,8.5,-0.4,4,0
2026/02/23,kumamoto,7.3,-2.1,2.6,0
2026/02/23,sapporo,0.7,-8.6,-3.9,0
2026/02/24,tokyo,6.9,-1,3,0
2026/02/24,osaka,8.9,1,5,0
2026/02/24,kobe,8.1,-0.9,3.6,0
2026/02/24,nagasaki,8.2,0.6,4.4,0
2026/02/24,kumamoto,7.1,-1,3,0
2026/02/24,sapporo,-0.8,-8.8,-4.8,0
2026/02/25,tokyo,7.5,-1.4,3,0
2026/02/25,osaka,6.9,-2,2.5,0
2026/02/25,kobe,7,-2.4,2.3,0
2026/02/25,nagasaki,9.7,1.4,5.5,0
2026/02/25,kumamoto,8.5,-0.3,4.1,0
2026/02/25,sapporo,-0.6,-9.4,-5,0
2026/02/26,tokyo,8,0.1,4,0
2026/02/26,osaka,7.4,-0.6,3.4,0
2026/02/26,kobe,8.5,0.7,4.6,0
2026/02/26,nagasaki,9.4,0.4,4.9,0
2026/02/26,kumamoto,8.3,-1.2,3.6,0
2026/02/26,sapporo,0.4,-9.1,-4.3,0
2026/02/27,tokyo,7.8,-1.2,3.3,0
2026/02/27,osaka,7.2,-1.9,2.7,0
2026/02/27,kobe,7.4,-0.8,3.3,0
2026/02/27,nagasaki,8.4,0.7,4.5,0
2026/02/27,kumamoto,9.8,1.6,5.7,0
2026/02/27,sapporo,0.7,-7.5,-3.4,0
2026/02/28,tokyo,8.3,0.2,4.3,0
2026/02/28,osaka,7.8,-0.3,3.8,0
2026/02/28,kobe,8.9,0.3,4.6,0
2026/02/28,nagasaki,9.9,1.5,5.7,0
2026/02/28,kumamoto,8.8,-0.2,4.3,0
2026/02/28,sapporo,1.7,-7.2,-2.8,0
2026/03/01,tokyo,7,-1.3,2.9,0
2026/03/01,osaka,8.9,0.5,4.7,0
2026/03/01,kobe,9.3,0.9,5.1,0
2026/03/01,nagasaki,10.3,2.2,6.3,0
2026/03/01,kumamoto,9.1,0.5,4.8,0
2026/03/01,sapporo,1.3,-7.9,-3.3,0
2026/03/02,tokyo,7.5,-1.9,2.8,0
2026/03/02,osaka,9.5,0.1,4.8,0
2026/03/02,kobe,8.2,-0.7,3.7,0
2026/03/02,nagasaki,10,1.3,5.7,0
2026/03/02,kumamoto,8.9,-0.4,4.3,0
2026/03/02,sapporo,-0.2,-8.1,-4.1,0
2026/03/03,tokyo,8.1,-0.3,3.9,0
2026/03/03,osaka,10,1.6,5.8,0
2026/03/03,kobe,9.7,0.4,5,0
2026/03/03,nagasaki,9,-0.5,4.3,0
2026/03/03,kumamoto,10.4,2.4,6.4,0
2026/03/03,sapporo,0.8,-7.8,-3.5,0
2026/03/04,tokyo,8.6,-0.8,3.9,0
2026/03/04,osaka,8.1,-1.3,3.4,0
2026/03/04,kobe,8.6,0.9,4.8,0
2026/03/04,nagasaki,8.7,0.6,4.6,0
2026/03/04,kumamoto,10.1,1.4,5.8,0
2026/03/04,sapporo,1.1,-8.3,-3.6,0
2026/03/05,tokyo,9.2,0.8,5,0
2026/03/05,osaka,8.6,0.2,4.4,0
2026/03/05,kobe,10.1,2,6,0
2026/03/05,nagasaki,10.3,1.4,5.9,0
2026/03/05,kumamoto,9.1,-0.3,4.4,0
2026/03/05,sapporo,2.1,-6,-1.9,0
2026/03/06,tokyo,9.7,0.3,5,0
2026/03/06,osaka,9.2,-0.3,4.4,0
2026/03/06,kobe,9.1,0.6,4.8,0
2026/03/06,nagasaki,9.3,1.7,5.5,0
2026/03/06,kumamoto,10.6,2.5,6.5,0
2026/03/06,sapporo,2.4,-6.5,-2,0
2026/03/07,tokyo,7.8,-0.7,3.5,0
2026/03/07,osaka,9.7,1.2,5.4,0
2026/03/07,kobe,10.6,1.6,6.1,0
2026/03/07,nagasaki,9,0.7,4.8,0
2026/03/07,kumamoto,10.4,1.6,6,0
2026/03/07,sapporo,0.9,-6.7,-2.9,0
2026/03/08,tokyo,8.3,-1.2,3.6,0
2026/03/08,osaka,10.3,2.8,6.6,0
2026/03/08,kobe,9.5,0.1,4.8,0
2026/03/08,nagasaki,10.5,1.5,6,0
2026/03/08,kumamoto,9.4,1.9,5.7,0
2026/03/08,sapporo,1.9,-6.4,-2.3,0
2026/03/09,tokyo,8.9,0.4,4.7,0
2026/03/09,osaka,10.8,2.3,6.6,0
2026/03/09,kobe,8.5,0.7,4.6,0
2026/03/09,nagasaki,10.3,2.6,6.5,0
2026/03/09,kumamoto,9.2,1,5.1,0
2026/03/09,sapporo,2.2,-6.9,-2.4,0
2026/03/10,tokyo,9.8,0.9,5.4,0
2026/03/10,osaka,9.3,0.3,4.8,0
2026/03/10,kobe,9.9,0.9,5.4,0
2026/03/10,nagasaki,11.7,2.5,7.1,0
2026/03/10,kumamoto,10.6,2.8,6.7,0
2026/03/10,sapporo,1.6,-7.6,-3,0
2026/03/11,tokyo,10.4,2.4,6.4,0
2026/03/11,osaka,9.9,1.9,5.9,0
2026/03/11,kobe,11.3,1.8,6.6,0
2026/03/11,nagasaki,10.7,2.7,6.7,0
2026/03/11,kumamoto,9.6,1.1,5.3,0
2026/03/11,sapporo,2.7,-5.2,-1.3,0
2026/03/12,tokyo,11,2,6.5,0
2026/03/12,osaka,10.4,1.4,5.9,0
2026/03/12,kobe,10.3,2.4,6.4,0
2026/03/12,nagasaki,10.5,1.9,6.2,0
2026/03/12,kumamoto,11.8,2.6,7.2,0
2026/03/12,sapporo,2.9,-5.8,-1.4,0
2026/03/13,tokyo,9,1,5,0
2026/03/13,osaka,11,3,7,0
2026/03/13,kobe,9.3,1,5.2,0
2026/03/13,nagasaki,12,2.6,7.3,0
2026/03/13,kumamoto,10.9,3,7,0
2026/03/13,sapporo,4,-5.4,-0.7,0
2026/03/14,tokyo,9.6,0.6,5.1,0
2026/03/14,osaka,11.6,2.6,7.1,0
2026/03/14,kobe,10.8,2.1,6.5,0
2026/03/14,nagasaki,11.8,3.8,7.8,0
2026/03/14,kumamoto,10.7,2.1,6.4,0
2026/03/14,sapporo,2.5,-5.6,-1.5,0
2026/03/15,tokyo,10.2,2.2,6.2,0
2026/03/15,osaka,12.1,4,8.1,0
2026/03/15,kobe,9.8,0.7,5.3,0
2026/03/15,nagasaki,10.8,2,6.4,0
2026/03/15,kumamoto,12.2,2.9,7.5,0
2026/03/15,sapporo,2.8,-6,-1.6,0
2026/03/16,tokyo,10.8,1.7,6.3,0
2026/03/16,osaka,10.2,1.1,5.6,0
2026/03/16,kobe,11.3,3.7,7.5,0
2026/03/16,nagasaki,12.4,4.9,8.7,0
2026/03/16,kumamoto,12,4,8,0
2026/03/16,sapporo,3.8,-3.7,0,0
2026/03/17,tokyo,11.3,3.2,7.3,0
2026/03/17,osaka,10.8,2.7,6.8,0
2026/03/17,kobe,10.3,2.3,6.3,0
2026/03/17,nagasaki,12.2,4,8.1,0
2026/03/17,kumamoto,11,2.3,6.7,0
2026/03/17,sapporo,4.1,-4.2,-0.1,0
2026/03/18,tokyo,11.9,2.8,7.3,0
2026/03/18,osaka,11.4,2.3,6.8,0
2026/03/18,kobe,11.8,3.4,7.6,0
2026/03/18,nagasaki,11.2,2.3,6.8,0
2026/03/18,kumamoto,12.6,3.2,7.9,0
2026/03/18,sapporo,5.2,-3.8,0.7,0
2026/03/19,tokyo,10,1.9,6,0
2026/03/19,osaka,12,3.9,8,0
2026/03/19,kobe,10.8,2,6.4,0
2026/03/19,nagasaki,13.5,5.9,9.7,0
2026/03/19,kumamoto,12.3,4.2,8.3,0
2026/03/19,sapporo,3.7,-4,-0.1,0
2026/03/20,tokyo,11,2.4,6.7,0
2026/03/20,osaka,13,4.4,8.7,0
2026/03/20,kobe,12.2,4.1,8.1,0
2026/03/20,nagasaki,12.4,3.3,7.8,0
2026/03/20,kumamoto,11.2,3.5,7.3,0
2026/03/20,sapporo,3.2,-4.6,-0.7,0
2026/03/21,tokyo,11.6,4,7.8,0
2026/03/21,osaka,11,3.4,7.2,0
2026/03/21,kobe,11.2,2.7,6.9,0
2026/03/21,nagasaki,13.9,6,9.9,0
2026/03/21,kumamoto,12.8,4.4,8.6,0
2026/03/21,sapporo,3.5,-5.1,-0.8,0
2026/03/22,tokyo,12.2,3.6,7.9,0
2026/03/22,osaka,11.6,3,7.3,0
2026/03/22,kobe,12.7,3.8,8.3,0
2026/03/22,nagasaki,13.7,5.2,9.4,0
2026/03/22,kumamoto,12.6,3.5,8.1,0
2026/03/22,sapporo,4.5,-4.8,-0.1,0
2026/03/23,tokyo,12.8,5.2,9,0
2026/03/23,osaka,12.2,4.6,8.4,0
2026/03/23,kobe,11.7,2.4,7,0
