date,area,avg_price,baseload_price,peak_price,daytime_price,night_price,solar_crush_price,max_price,min_price
2026/04/16,hokkaido,17.74,17.74,6.03,10,18.56,3.48,50,0.01
2026/04/16,hokuriku,10.29,10.29,4.29,6.83,11.46,2.13,18.42,0.01
2026/04/16,kansai,10.29,10.29,4.29,6.83,11.46,2.13,18.42,0.01
2026/04/16,kyushu,8.32,8.32,0.01,2.11,11.46,0.01,18.42,0.01
2026/04/16,shikoku,4.53,4.53,0.01,1.29,6.77,0.01,8.44,0.01
2026/04/16,system,13.61,13.61,1.66,5.83,17.2,0.17,26.69,0.01
2026/04/16,tohoku,20.34,20.34,6.12,10.71,19.81,3.48,50,0.01
2026/04/16,tokyo,20.73,20.73,6.44,11.19,19.81,3.48,57.88,0.01
2026/04/17,chubu,16.74,16.74,10.58,11.86,20.75,9.25,27.28,3
2026/04/17,chugoku,10.72,10.72,8.9,9.89,10.01,8.3,16.35,3
2026/04/17,hokkaido,14.47,14.47,3.17,7.3,18.18,1.83,30,0.01
2026/04/17,hokuriku,10.85,10.85,9.37,10.22,10.01,8.58,16.35,3
2026/04/17,kansai,10.85,10.85,9.37,10.22,10.01,8.58,16.35,3
2026/04/17,kyushu,10.72,10.72,8.9,9.89,10.01,8.3,16.35,3
2026/04/17,shikoku,7.37,7.37,6.27,6.61,7.95,5.51,9.03,1
2026/04/17,system,14.43,14.43,8.11,10.1,17.09,6.87,24.37,1
2026/04/17,tohoku,16.85,16.85,3.47,8.15,22.44,1.83,41,0.01
2026/04/17,tokyo,20.91,20.91,13.59,15.86,23.77,12.12,46.97,1.5
2026/04/18,chubu,14.3,14.3,6.91,7.79,19.46,6.4,26.11,3
2026/04/18,chugoku,8.58,8.58,6.91,7.44,9.35,6.4,11.01,3
2026/04/18,hokkaido,13.35,13.35,6.56,8.47,17.5,6.44,24.63,3
2026/04/18,hokuriku,8.58,8.58,6.91,7.44,9.35,6.4,11.01,3
2026/04/18,kansai,8.58,8.58,6.91,7.44,9.35,6.4,11.01,3
2026/04/18,kyushu,8.58,8.58,6.91,7.43,9.35,6.4,11.01,3
2026/04/18,shikoku,7.85,7.85,6.89,7.38,8.22,6.4,8.63,3
2026/04/18,system,12.19,12.19,7.5,8.47,15.42,7.7,16.53,3
2026/04/18,tohoku,14.13,14.13,6.56,8.47,19.61,6.44,24.63,3
2026/04/18,tokyo,18.46,18.46,10.95,12.68,21.94,11.25,35.83,3
2026/04/19,chubu,10.47,10.47,1.5,3.84,14.58,1.05,25.79,0.01
2026/04/19,chugoku,6.28,6.28,1.5,2.91,8.56,1.05,11,0.01
2026/04/19,hokkaido,11.28,11.28,0.01,2.7,17.49,0.01,23,0.01
2026/04/19,hokuriku,6.28,6.28,1.5,2.91,8.56,1.05,11,0.01
2026/04/19,kansai,6.28,6.28,1.5,2.91,8.56,1.05,11,0.01
2026/04/19,kyushu,6.28,6.28,1.5,2.91,8.56,1.05,11,0.01
2026/04/19,shikoku,5.84,5.84,1.5,2.9,8.01,1.05,8.65,0.01
2026/04/19,system,9.82,9.82,0.58,3.03,14.13,0.01,18.76,0.01
2026/04/19,tohoku,11.4,11.4,0.01,2.7,17.81,0.01,23,0.01
2026/04/19,tokyo,15.78,15.78,0.36,4.33,18.59,0.36,50,0.01
2026/04/20,chubu,18.23,18.23,14.21,16.29,17.57,13.02,27.19,9.82
2026/04/20,chugoku,9.49,9.49,7.27,8.62,8.81,6.31,14.36,2.5
2026/04/20,hokkaido,11.78,11.78,4.13,6.68,15.83,2.75,21.89,0.01
2026/04/20,hokuriku,10.97,10.97,12.36,12.18,8.81,12.04,14.54,7.79
2026/04/20,kansai,10.97,10.97,12.36,12.18,8.81,12.04,14.54,7.79
2026/04/20,kyushu,8.01,8.01,2.88,5.07,8.81,0.78,14.36,0.01
2026/04/20,shikoku,7.76,7.76,6.42,7.73,7.48,5.12,14.33,1
2026/04/20,system,13.56,13.56,9.2,11.08,13.91,8.35,23.77,6.91
2026/04/20,tohoku,11.93,11.93,4.13,6.68,15.83,2.75,21.89,0.01
2026/04/20,tokyo,20.32,20.32,14.21,17.32,17.61,13.02,49.9,9.82
2026/04/21,chubu,18.4,18.4,9.76,13.17,22.36,7.22,27.09,0.02
2026/04/21,chugoku,9.3,9.3,4.83,6.31,10.29,4.46,15.99,0.02
2026/04/21,hokkaido,10.33,10.33,2.05,4.56,14.19,0.96,16.7,0.01
2026/04/21,hokuriku,10.29,10.29,7.89,8.68,10.29,6.7,15.99,0.02
2026/04/21,kansai,10.29,10.29,7.89,8.68,10.29,6.7,15.99,0.02
2026/04/21,kyushu,7.74,7.74,0.01,2.57,10.29,0.01,15.99,0.01
2026/04/21,shikoku,6.2,6.2,1.01,3.56,7.65,0.01,14.03,0.01
2026/04/21,system,12.86,12.86,4.13,7.48,15.75,2.39,23,0.01
2026/04/21,tohoku,10.71,10.71,2.05,4.57,14.98,0.96,20.01,0.01
2026/04/21,tokyo,19.41,19.41,11.44,16.97,19.32,9.31,50,0.01
2026/04/22,chubu,20.03,20.03,13.13,16.48,20.49,11,32.5,6.54
2026/04/22,chugoku,13.04,13.04,12.44,13.34,12.16,10.91,24.67,6.54
2026/04/22,hokkaido,10.52,10.52,1.22,4.13,14.01,0.31,25,0.01
2026/04/22,hokuriku,13.23,13.23,12.96,13.78,12.16,10.99,25.86,6.54
2026/04/22,kansai,13.23,13.23,12.96,13.78,12.16,10.99,25.86,6.54
2026/04/22,kyushu,11.87,11.87,8.75,10.52,12.16,8.63,20,6.54
2026/04/22,shikoku,8.98,8.98,7.84,8.29,9.53,6.98,14.26,3.24
2026/04/22,system,14.96,14.96,8.97,12.1,15.39,7.6,25.86,2.9
2026/04/22,tohoku,10.55,10.55,1.22,4.13,14.09,0.31,25,0.01
2026/04/22,tokyo,20.57,20.57,10.77,15.99,20.49,8.07,45,0.04
2026/04/23,chubu,20.08,20.08,24.47,24.35,15.63,24.04,27.17,15.13
2026/04/23,chugoku,17.94,17.94,24.04,23.8,10.87,23.67,26.31,8.61
2026/04/23,hokkaido,15.25,15.25,9.04,12.5,15.63,6.57,30.55,3
2026/04/23,hokuriku,17.94,17.94,24.04,23.8,10.87,23.67,26.31,8.61
2026/04/23,kansai,17.94,17.94,24.04,23.8,10.87,23.67,26.31,8.61
2026/04/23,kyushu,15.18,15.18,17.79,18.14,10.48,16.79,26.31,8.61
2026/04/23,shikoku,8.37,8.37,8.51,8.51,8.11,8.51,8.65,6.92
2026/04/23,system,19.64,19.64,21.12,22.13,15.49,20.29,30,14.46
2026/04/23,tohoku,15.25,15.25,9.04,12.5,15.63,6.57,30.55,3
2026/04/23,tokyo,21.87,21.87,26.82,28.04,15.63,24.04,60,15.13
2026/04/24,chubu,15.74,15.74,12.19,13.53,16.7,11.21,27.03,9.44
2026/04/24,chugoku,10.58,10.58,7.19,8.42,11.59,6.92,14.86,3.01
2026/04/24,hokkaido,13.78,13.78,3.14,5.95,18.47,1.64,27,0.01
2026/04/24,hokuriku,11.49,11.49,10.32,10.61,11.59,8.9,14.86,3.01
2026/04/24,kansai,11.49,11.49,10.32,10.61,11.59,8.9,14.86,3.01
2026/04/24,kyushu,8.87,8.87,1.64,4.33,11.59,0.06,14.86,0.01
2026/04/24,shikoku,8.65,8.65,7.09,8.09,9.34,6.78,14.41,3.01
2026/04/24,system,13.51,13.51,8.38,10.18,15.61,7.7,18.86,3.05
2026/04/24,tohoku,13.72,13.72,3.14,5.95,18.47,1.64,27,0.01
2026/04/24,tokyo,20.24,20.24,17.05,19.75,18.7,17.76,41,12.1
2026/04/25,chubu,8.83,8.83,0.08,1.43,15.63,0.01,16.98,0.01
2026/04/25,chugoku,6.13,6.13,0.08,1.37,9.6,0.01,14.32,0.01
2026/04/25,hokkaido,11.01,11.01,0.19,2.48,18.62,0.01,22.23,0.01
2026/04/25,hokuriku,6.13,6.13,0.08,1.37,9.6,0.01,14.32,0.01
2026/04/25,kansai,6.13,6.13,0.08,1.37,9.6,0.01,14.32,0.01
2026/04/25,kyushu,6.11,6.11,0.04,1.32,9.6,0.01,14.32,0.01
2026/04/25,shikoku,5.71,5.71,0.08,1.27,9.03,0.01,14.32,0.01
2026/04/25,system,9.52,9.52,0.4,2.24,15.54,0.01,17.27,0.01
2026/04/25,tohoku,11.01,11.01,0.19,2.48,18.62,0.01,22.23,0.01
2026/04/25,tokyo,16.27,16.27,7.86,9.71,23.79,5.96,45,0.1
2026/04/26,chubu,11.59,11.59,3.5,6.09,15.95,2.84,25,0.5
2026/04/26,chugoku,7.54,7.54,3.42,4.78,8.78,2.94,13.77,0.5
2026/04/26,hokkaido,7.82,7.82,0.01,1.72,12.45,0.01,15.7,0.01
2026/04/26,hokuriku,7.52,7.52,3.35,4.73,8.78,2.84,13.77,0.5
2026/04/26,kansai,7.54,7.54,3.42,4.78,8.78,2.94,13.77,0.5
2026/04/26,kyushu,7.54,7.54,3.41,4.77,8.78,2.91,13.77,0.5
2026/04/26,shikoku,7.52,7.52,3.42,4.77,8.75,2.93,13.77,0.5
2026/04/26,system,10.2,10.2,1.37,4.12,13.91,0.47,21.78,0.01
2026/04/26,tohoku,7.95,7.95,0.01,1.72,12.46,0.01,16.34,0.01
2026/04/26,tokyo,15.02,15.02,3.6,7.89,17.25,2.51,41,0.13
2026/04/27,chubu,17,17,15.7,16.63,16.2,14.02,27.12,8.39
2026/04/27,chugoku,10.2,10.2,7.78,9.03,9.59,8.25,16.35,2.4
2026/04/27,hokkaido,15.61,15.61,13.77,14.45,15.91,13.13,22.5,9.81
2026/04/27,hokuriku,11.36,11.36,10.52,11.83,9.59,9.89,22.78,2.9
2026/04/27,kansai,11.35,11.35,10.48,11.8,9.59,9.84,22.78,2.4
2026/04/27,kyushu,7.08,7.08,0.01,1.77,9.59,0.01,16.35,0.01
2026/04/27,shikoku,7.1,7.1,1.25,3.61,9.13,0.11,13.57,0.01
2026/04/27,system,13.96,13.96,9.89,11.66,15.05,9.04,18.69,4.5
2026/04/27,tohoku,16.24,16.24,15.39,15.77,16.13,14.24,22.5,9.81
2026/04/27,tokyo,19.68,19.68,24.71,22.99,16.2,23.55,50,14.53
2026/04/28,chubu,16.13,16.13,11.11,12.4,17.61,9.97,27.16,5.82
2026/04/28,chugoku,12.82,12.82,9.63,10.84,14,9.39,17.7,2.63
2026/04/28,hokkaido,15.17,15.17,8.66,11.09,17.03,7.71,23.66,4
2026/04/28,hokuriku,13.49,13.49,11.09,11.9,14,9.97,20,5.82
2026/04/28,kansai,13.49,13.49,11.09,11.9,14,9.97,20,5.82
2026/04/28,kyushu,10.51,10.51,2.65,5.92,13.89,1.02,17.22,0.01
2026/04/28,shikoku,7.83,7.83,2.43,5.04,10.26,0.9,15.96,0.01
2026/04/28,system,13.9,13.9,8.79,10.64,15.6,7.72,22.5,4.5
2026/04/28,tohoku,15.17,15.17,8.66,11.09,17.03,7.71,23.66,4
2026/04/28,tokyo,19.51,19.51,11.16,14.74,17.6,9.66,64.28,4.5
2026/04/29,chubu,16.03,16.03,9.95,11.86,17.33,9.58,26.15,8.63
2026/04/29,chugoku,12.36,12.36,9.46,10.5,12.91,9.52,16.43,8.61
2026/04/29,hokkaido,13.75,13.75,6.2,7.93,18.57,5.41,27.18,3.01
2026/04/29,hokuriku,12.36,12.36,9.46,10.5,12.91,9.52,16.43,8.61
2026/04/29,kansai,12.36,12.36,9.46,10.5,12.91,9.52,16.43,8.61
2026/04/29,kyushu,11.91,11.91,8.66,9.66,12.91,8.59,16.43,8.4
2026/04/29,shikoku,10.78,10.78,5.5,7.54,12.01,4.18,16.43,0.02
2026/04/29,system,13.87,13.87,8.49,10.11,15.62,8.29,21.5,8.09
2026/04/29,tohoku,13.29,13.29,6.2,7.93,17.34,5.41,20.07,3.01
2026/04/29,tokyo,17.72,17.72,10.85,12.83,17.44,9.95,40,8.63
2026/04/30,chubu,16.47,16.47,17.43,17.6,15.62,17.04,20,14.72
2026/04/30,chugoku,13.32,13.32,16.78,16.07,10.08,16.68,18.67,8.4
2026/04/30,hokkaido,12.11,12.11,1.93,4.82,15.67,1.1,27.2,0.01
2026/04/30,hokuriku,13.32,13.32,16.78,16.07,10.08,16.68,18.67,8.4
2026/04/30,kansai,13.32,13.32,16.78,16.07,10.08,16.68,18.67,8.4
2026/04/30,kyushu,12.5,12.5,14.12,14.11,10.08,13.26,17.78,8.4
2026/04/30,shikoku,9.46,9.46,10.44,9.81,9.45,11.32,17.78,8.17
2026/04/30,system,15.39,15.39,14.81,15.21,14.79,14.52,19.2,13.77
2026/04/30,tohoku,12.11,12.11,1.93,4.82,15.67,1.1,27.2,0.01
2026/04/30,tokyo,19.16,19.16,18.23,20.66,15.92,17.53,40,14.94
2026/05/01,chubu,14.66,14.66,12.87,13.67,15.23,11.85,16.52,9.94
2026/05/01,chugoku,10.39,10.39,6.67,7.82,10.74,6.17,15.96,3
2026/05/01,hokkaido,16.41,16.41,13.52,14.84,15.92,13.04,26.36,9.72
2026/05/01,hokuriku,11.62,11.62,10.9,10.78,10.74,10.52,16.29,7
2026/05/01,kansai,11.58,11.58,10.74,10.67,10.74,10.31,16.29,7
2026/05/01,kyushu,7.13,7.13,0.01,0.95,10.74,0.01,15.96,0.01
2026/05/01,shikoku,9.57,9.57,3.87,5.86,10.74,2.25,15.96,0.01
2026/05/01,system,15.03,15.03,12.12,13.28,15.25,11.3,22,8.13
2026/05/01,tohoku,18.67,18.67,20.17,20.2,15.92,19.34,30.27,14.8
2026/05/01,tokyo,18.74,18.74,20.42,20.37,15.92,19.69,30.27,14.8
2026/05/02,chubu,8.91,8.91,0.01,0.9,15.98,0.01,19,0.01
2026/05/02,chugoku,7.3,7.3,0.01,0.78,12.01,0.01,16,0.01
2026/05/02,hokkaido,9.86,9.86,0.01,1.44,17.59,0.01,21.32,0.01
2026/05/02,hokuriku,7.3,7.3,0.01,0.78,12.01,0.01,16,0.01
2026/05/02,kansai,7.3,7.3,0.01,0.78,12.01,0.01,16,0.01
2026/05/02,kyushu,7.28,7.28,0.01,0.78,12.01,0.01,16,0.01
2026/05/02,shikoku,7.2,7.2,0.01,0.78,11.73,0.01,16,0.01
2026/05/02,system,8.87,8.87,0.01,1.03,15.67,0.01,17.59,0.01
2026/05/02,tohoku,9.86,9.86,0.01,1.42,17.59,0.01,21.32,0.01
2026/05/02,tokyo,10.7,10.7,1.82,2.69,18.44,1.03,26.39,0.01
2026/05/03,chubu,12.76,12.76,9.18,10.08,14.35,8.64,18.41,5.55
2026/05/03,chugoku,10.26,10.26,8.39,8.63,11.11,8.42,14.19,5.55
2026/05/03,hokkaido,13.44,13.44,9.43,10.52,15.57,8.93,18.69,5
2026/05/03,hokuriku,10.26,10.26,8.39,8.63,11.11,8.42,14.19,5.55
2026/05/03,kansai,10.26,10.26,8.39,8.63,11.11,8.42,14.19,5.55
2026/05/03,kyushu,10.26,10.26,8.39,8.63,11.11,8.42,14.19,5.55
2026/05/03,shikoku,10.24,10.24,8.39,8.63,11.07,8.42,14.19,5.55
2026/05/03,system,12.3,12.3,9.33,9.9,14.05,9.19,15.75,7.44
2026/05/03,tohoku,13.58,13.58,9.89,10.85,15.57,9,18.69,6.37
2026/05/03,tokyo,14.28,14.28,12.31,12.54,15.57,12.04,18.69,8.49
2026/05/04,chubu,10.01,10.01,1.34,3.68,15.08,0.37,16.63,0.01
2026/05/04,chugoku,5.31,5.31,0.16,0.45,9.18,0.01,12,0.01
2026/05/04,hokkaido,11.6,11.6,6.01,7.59,14.79,4.8,16,1.15
2026/05/04,hokuriku,5.31,5.31,0.16,0.45,9.18,0.01,12,0.01
2026/05/04,kansai,5.31,5.31,0.16,0.45,9.18,0.01,12,0.01
2026/05/04,kyushu,5.06,5.06,0.01,0.26,9.18,0.01,12,0.01
2026/05/04,shikoku,5.29,5.29,0.08,0.4,9.18,0.01,12,0.01
2026/05/04,system,7.94,7.94,0.17,1.52,13.08,0.01,15,0.01
2026/05/04,tohoku,11.61,11.61,6.01,7.56,14.79,4.8,16,1.15
2026/05/04,tokyo,11.94,11.94,6.75,8.08,15.1,5.24,16.63,1.15
2026/05/05,chubu,7.28,7.28,0.01,1.26,12.42,0.01,15.79,0.01
2026/05/05,chugoku,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01
2026/05/05,hokkaido,7.41,7.41,0.01,1.26,12.23,0.01,15.79,0.01
2026/05/05,hokuriku,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01
2026/05/05,kansai,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01
2026/05/05,kyushu,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01
2026/05/05,shikoku,5.94,5.94,0.01,0.46,9.99,0.01,14.09,0.01
2026/05/05,system,6.88,6.88,0.01,0.95,11.47,0.01,14.85,0.01
2026/05/05,tohoku,7.47,7.47,0.01,1.26,12.37,0.01,15.79,0.01
2026/05/05,tokyo,7.48,7.48,0.01,1.26,12.42,0.01,15.79,0.01
2026/05/06,chubu,12.55,12.55,10.36,10.24,13.74,10.9,20,1.02
2026/05/06,chugoku,6.58,6.58,1.9,2.47,10.01,2.2,14.18,0.01
2026/05/06,hokkaido,9.52,9.52,0.37,3.1,14.29,0.01,20,0.01
2026/05/06,hokuriku,6.59,6.59,1.93,2.5,10.01,2.24,14.18,0.02
2026/05/06,kansai,6.59,6.59,1.93,2.49,10.01,2.24,14.18,0.01
2026/05/06,kyushu,5.58,5.58,0.01,0.46,10.01,0.01,14.18,0.01
2026/05/06,shikoku,6.58,6.58,1.9,2.47,10.01,2.2,14.18,0.01
2026/05/06,system,9.1,9.1,1.97,3.47,13.47,1.13,15.81,0.01
2026/05/06,tohoku,9.97,9.97,1.8,4.15,14.31,0.84,20,0.01
2026/05/06,tokyo,12.75,12.75,10.48,10.32,14.34,10.9,20,0.01
2026/05/07,chubu,15.42,15.42,12.56,13.44,16.44,11.96,22,9.71
2026/05/07,chugoku,9.09,9.09,0.12,2.32,13.68,0.11,18.4,0.01
2026/05/07,hokkaido,13.54,13.54,4.74,7.49,16.42,3.32,28.64,0.02
2026/05/07,hokuriku,13.69,13.69,12.56,13.37,13.68,11.96,19.16,3.74
2026/05/07,kansai,13.69,13.69,12.56,13.37,13.68,11.96,19.16,3.74
2026/05/07,kyushu,9.04,9.04,0.01,2.24,13.68,0.01,18.4,0.01
2026/05/07,shikoku,8.25,8.25,0.05,2.27,13.68,0.01,16.17,0.01
2026/05/07,system,12.48,12.48,6.84,8.63,15.05,5.67,19.26,1
2026/05/07,tohoku,13.38,13.38,4.74,7.49,16.45,3.32,30,0.02
2026/05/07,tokyo,16.94,16.94,15.25,15.61,16.45,12.99,35.83,10.27
2026/05/08,chubu,19.82,19.82,20.5,21.53,17.59,19.31,32.38,14.82
2026/05/08,chugoku,10.61,10.61,5.05,6.01,13.99,5.44,15.68,0.01
2026/05/08,hokkaido,19.99,19.99,20.32,21.59,17.95,19.31,30,15.04
2026/05/08,hokuriku,14.49,14.49,16.14,15.33,13.99,16.28,18.63,8.87
2026/05/08,kansai,14.49,14.49,16.14,15.33,13.99,16.28,18.63,8.87
2026/05/08,kyushu,9.63,9.63,1.66,3.64,13.99,0.69,15.68,0.01
2026/05/08,shikoku,6.9,6.9,5.05,5.62,8.03,5.44,10.5,0.01
2026/05/08,system,16.14,16.14,14.6,15.47,16.5,13.66,20.01,9.94
2026/05/08,tohoku,20.08,20.08,20.62,21.8,17.95,19.31,32.4,15.04
2026/05/08,tokyo,20.08,20.08,20.62,21.8,17.95,19.31,32.4,15.04
2026/05/09,chubu,9.77,9.77,0.01,1.46,16.83,0.01,22,0.01
2026/05/09,chugoku,8.18,8.18,0.01,1.46,12.66,0.01,17.56,0.01
2026/05/09,hokkaido,10.09,10.09,0.33,2.23,16.83,0.01,22,0.01
2026/05/09,hokuriku,8.18,8.18,0.01,1.46,12.66,0.01,17.56,0.01
2026/05/09,kansai,8.18,8.18,0.01,1.46,12.66,0.01,17.56,0.01
2026/05/09,kyushu,7.67,7.67,0.01,0.47,12.57,0.01,17.56,0.01
2026/05/09,shikoku,6.13,6.13,0.01,1.08,11.01,0.01,15.5,0.01
2026/05/09,system,9.02,9.02,0.01,1.31,15.35,0.01,17.47,0.01
2026/05/09,tohoku,9.94,9.94,0.33,1.86,16.83,0.01,22,0.01
2026/05/09,tokyo,10.24,10.24,1.37,2.59,16.83,0.82,22,0.01
2026/05/10,chubu,9.6,9.6,0.01,2.17,15.62,0.01,17.5,0.01
2026/05/10,chugoku,7.66,7.66,0.01,0.91,12.6,0.01,16.11,0.01
2026/05/10,hokkaido,9.94,9.94,0.01,2.13,15.54,0.01,22.9,0.01
2026/05/10,hokuriku,7.66,7.66,0.01,0.91,12.6,0.01,16.11,0.01
2026/05/10,kansai,7.66,7.66,0.01,0.91,12.6,0.01,16.11,0.01
2026/05/10,kyushu,7.66,7.66,0.01,0.91,12.6,0.01,16.11,0.01
2026/05/10,shikoku,6.19,6.19,0.01,0.81,11.43,0.01,15.99,0.01
2026/05/10,system,8.97,8.97,0.01,1.48,14.65,0.01,18.56,0.01
2026/05/10,tohoku,9.96,9.96,0.01,2.13,15.61,0.01,22.9,0.01
2026/05/10,tokyo,10.33,10.33,0.92,2.82,15.81,0.33,22.9,0.01
2026/05/11,chubu,17.63,17.63,12.71,14.07,19.14,11.88,27.27,5.66
2026/05/11,chugoku,8.07,8.07,0.01,1.8,11.76,0.01,17.49,0.01
2026/05/11,hokkaido,14.32,14.32,3.22,6.72,19.1,1.8,27.27,0.01
2026/05/11,hokuriku,12.52,12.52,11.2,12.49,11.76,10.23,17.49,0.01
2026/05/11,kansai,12.52,12.52,11.2,12.49,11.76,10.23,17.49,0.01
2026/05/11,kyushu,8.07,8.07,0.01,1.8,11.76,0.01,17.49,0.01
2026/05/11,shikoku,6.53,6.53,0.01,1.63,11.75,0.01,15.93,0.01
2026/05/11,system,12.06,12.06,3.06,5.65,15.87,1.84,27.15,0.01
2026/05/11,tohoku,14.33,14.33,3.22,6.72,19.14,1.8,27.27,0.01
2026/05/11,tokyo,17.72,17.72,12.99,14.28,19.14,11.93,27.27,5.66
2026/05/12,chubu,19.24,19.24,14.87,16.32,20.73,12.24,30,6.77
2026/05/12,chugoku,12.67,12.67,7.41,9.22,14.8,6.53,19.4,1.69
2026/05/12,hokkaido,14.67,14.67,3.68,6.96,19.47,2.46,28.98,0.01
2026/05/12,hokuriku,13.88,13.88,11.19,12.12,14.8,10.36,19.4,5
2026/05/12,kansai,13.88,13.88,11.19,12.12,14.8,10.36,19.4,5
2026/05/12,kyushu,9.85,9.85,0.08,2.55,14.8,0.01,19.4,0.01
2026/05/12,shikoku,9.66,9.66,4.66,6.94,12.97,3.21,16.99,0.02
2026/05/12,system,15.24,15.24,8.64,10.67,17.36,7.22,29.5,2.05
2026/05/12,tohoku,15.25,15.25,3.68,7.24,20.7,2.46,28.98,0.01
2026/05/12,tokyo,20.69,20.69,19.84,19.82,20.73,18.29,36,14.26
2026/05/13,chubu,19.47,19.47,17.39,18.04,21.01,15.79,27.07,11.36
2026/05/13,chugoku,13.73,13.73,8.31,10.51,15.82,7.41,20,3
2026/05/13,hokkaido,16.65,16.65,9.24,11.3,20.71,8.49,28.99,3
2026/05/13,hokuriku,15.66,15.66,14.04,15.14,15.82,13.58,24.67,8.58
2026/05/13,kansai,15.66,15.66,14.04,15.14,15.82,13.58,24.67,8.58
2026/05/13,kyushu,9.77,9.77,0.01,2.1,15.28,0.01,20,0.01
2026/05/13,shikoku,11.59,11.59,5.8,7.36,15.82,3.89,18.25,0.02
2026/05/13,system,16.19,16.19,10.42,12.2,18.72,9.33,25.73,3.55
2026/05/13,tohoku,16.68,16.68,9.25,11.3,20.8,8.49,28.99,3
2026/05/13,tokyo,20.74,20.74,19.45,19.79,21.16,17.41,34.5,15.5
2026/05/14,chubu,20.61,20.61,15.04,16.91,21.89,13.84,35.32,11.12
2026/05/14,chugoku,16.5,16.5,10.05,11.94,17.68,11.92,28.41,2.5
2026/05/14,hokkaido,16.6,16.6,5.21,8.87,21.32,3.4,30.01,1
2026/05/14,hokuriku,18.26,18.26,14.59,16.16,17.68,13.5,28.41,8.72
2026/05/14,kansai,18.26,18.26,14.59,16.16,17.68,13.5,28.41,8.72
2026/05/14,kyushu,10.78,10.78,0.01,2.02,16.09,0.01,28.41,0.01
2026/05/14,shikoku,4.17,4.17,0.82,1.28,6.93,0.26,24.5,0.01
2026/05/14,system,16.97,16.97,9,11.34,19.7,8.07,31.25,3.55
2026/05/14,tohoku,16.58,16.58,5.21,8.87,21.32,3.4,30.01,1
2026/05/14,tokyo,21.59,21.59,18.29,19.24,21.89,17.63,35.32,12.54
2026/05/15,chubu,17.29,17.29,12.92,14.31,18.42,11.76,28.41,8
2026/05/15,chugoku,12.79,12.79,3.64,6.33,15.84,2.94,28.41,0.61
2026/05/15,hokkaido,12.14,12.14,0.82,4.09,17.17,0.11,28.41,0.01
2026/05/15,hokuriku,16.05,16.05,12.89,14.16,15.84,11.76,28.41,5
2026/05/15,kansai,16.05,16.05,12.89,14.16,15.84,11.76,28.41,5
2026/05/15,kyushu,10.27,10.27,0.01,1.8,15.35,0.01,28.41,0.01
2026/05/15,shikoku,0.49,0.49,0.08,0.41,0.01,0.11,5,0.01
2026/05/15,system,13.67,13.67,3.77,6.97,17.21,1.7,29.5,0.01
2026/05/15,tohoku,12.14,12.14,0.82,4.09,17.17,0.11,28.41,0.01
2026/05/15,tokyo,17.46,17.46,13.04,14.57,18.42,11.85,28.41,8
2026/05/16,chubu,13.65,13.65,1.04,3.56,22.65,0.11,35.83,0.01
2026/05/16,chugoku,10.91,10.91,1.04,3.56,16.03,0.11,25.9,0.01
2026/05/16,hokkaido,9.35,9.35,0.02,1.88,15.74,0.01,22.33,0.01
2026/05/16,hokuriku,10.91,10.91,1.04,3.56,16.03,0.11,25.9,0.01
2026/05/16,kansai,10.91,10.91,1.04,3.56,16.03,0.11,25.9,0.01
2026/05/16,kyushu,8.72,8.72,0.01,1.52,13.97,0.01,20,0.01
2026/05/16,shikoku,10.1,10.1,0.01,2.14,15.51,0.01,25.9,0.01
2026/05/16,system,10.39,10.39,0.29,2.25,17.31,0.01,22.49,0.01
2026/05/16,tohoku,8.41,8.41,0.02,1.72,13.99,0.01,22.33,0.01
2026/05/16,tokyo,15.27,15.27,4.24,6.63,22.65,2.87,35.83,0.01
2026/05/17,chubu,10.8,10.8,0.01,1.94,18.77,0.01,26.12,0.01
2026/05/17,chugoku,8.84,8.84,0.01,1.81,13.69,0.01,20,0.01
2026/05/17,hokkaido,10.12,10.12,0.29,2.43,16.3,0.01,20.68,0.01
2026/05/17,hokuriku,8.84,8.84,0.01,1.81,13.69,0.01,20,0.01
2026/05/17,kansai,8.84,8.84,0.01,1.81,13.69,0.01,20,0.01
2026/05/17,kyushu,7.02,7.02,0.01,1.02,12.01,0.01,14.96,0.01
2026/05/17,shikoku,8.82,8.82,0.01,1.77,13.69,0.01,20,0.01
2026/05/17,system,9.3,9.3,0.01,1.85,15.42,0.01,17.81,0.01
2026/05/17,tohoku,10.04,10.04,0.29,2.37,16.3,0.01,20.68,0.01
2026/05/17,tokyo,13.42,13.42,3.2,4.56,22.38,1.68,50.01,0.01
2026/05/18,chubu,18.58,18.58,14.59,16.49,17.33,13.39,35.83,10
2026/05/18,chugoku,10.72,10.72,0.01,3.52,13.3,0.01,28.18,0.01
2026/05/18,hokkaido,14.02,14.02,2.19,6.38,17.18,1.49,35.83,0.01
2026/05/18,hokuriku,15.95,15.95,14.59,16.09,13.3,13.39,28.18,2.9
2026/05/18,kansai,15.95,15.95,14.59,16.09,13.3,13.39,28.18,2.9
2026/05/18,kyushu,8.35,8.35,0.01,1.8,11.44,0.01,22,0.01
